Account,date,sentiment_bucket,trades,daily_pnl_usd,avg_trade_size_usd,total_notional_usd,realized_trades,wins,losses,buy_notional_usd,sell_notional_usd,avg_leverage_proxy,p90_leverage_proxy,total_fees_usd,win_rate,long_short_ratio,net_long_bias,cum_pnl_usd,running_peak_usd,drawdown_usd
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,Fear,101,-370.250064,1018.7064356435644,102889.35,68,61,7,51629.8,51259.55,2.0782462150029475,1.1542423112610665,9.877271,0.8970588235294118,1.0072230442912589,0.0035985259893273345,314900.21825,315270.468314,-370.25006400002167
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-05,Fear,2,-5843.04,42921.479999999996,85842.95999999999,1,0,1,45843.0,39999.96,25.0,45.0,19.243244,0.0,1.1460761460761462,0.06806661839246844,309057.17825,315270.468314,-6213.290064000001
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-08,Fear,18,556.480533,1573.7972222222222,28328.35,17,17,0,13885.94,14442.41,3.4978084174850235,0.9769488203328427,3.15862,1.0,0.961469727005396,-0.019643572604828016,309613.658783,315270.468314,-5656.809530999977
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-11,Fear,170,23670.188163,3202.6863529411767,544456.68,161,161,0,260078.52000000002,284378.16000000003,1.8077678668232278,0.9966940885518439,112.67065099999999,1.0,0.9145516659929158,-0.04463098882357356,333283.846946,333283.846946,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,Fear,24,788.209533,2053.1325,49275.18,21,21,0,24243.489999999998,25031.69,3.091079638345745,2.158653922043801,10.738006,1.0,0.9685119142974365,-0.0159958827141775,334072.056479,334072.056479,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,Neutral,20,216.69714,3998.917,79978.34,1,1,0,39880.8,40097.54,3.531120073648208,1.3781597345340395,17.30131,1.0,0.9945946808706969,-0.0027099837280943223,334288.753619,334288.753619,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,Neutral,33,500.116094,1352.128787878788,44620.25,30,7,23,22060.069999999996,22560.18,3.6684301302299787,0.9965531761505453,9.577927,0.23333333333333334,0.977832180417,-0.011208139801995575,334788.869713,334788.869713,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,Fear,15,941.32505,2071.034666666667,31065.52,14,14,0,15062.12,16003.4,4.085807242357963,0.9860636861115712,3.785233,1.0,0.9411824987190223,-0.03029983080920482,335730.194763,335730.194763,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,Fear,152,5845.632627,1292.3644736842105,196439.4,146,146,0,95296.88,101142.52,2.5315168519216327,0.9971060826333866,33.132635,1.0,0.9422039316402241,-0.02975798134182842,341575.82739,341575.82739,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,Fear,14,82.269533,610.3228571428572,8544.52,10,10,0,4231.13,4313.39,4.358546411539897,1.4755820459094253,1.835731,1.0,0.9809291531718671,-0.009627223062265707,341658.096923,341658.096923,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,Fear,43,106.886191,1166.1046511627908,50142.5,42,39,3,25017.82,25124.68,2.0372076427984385,0.9920754032530549,5.976523,0.9285714285714286,0.9957468115016788,-0.0021311262900732602,341764.983114,341764.983114,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,Neutral,32,646.76766,965.8490625,30907.17,31,31,0,15130.18,15776.989999999998,2.4600637814608954,0.9983418379552007,3.462904,1.0,0.9590029530347679,-0.02092750646532752,342411.750774,342411.750774,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,Fear,63,4462.921835,968.4492063492064,61012.3,61,61,0,28274.69,32737.61,2.453950793272088,0.996036687805582,12.594714,1.0,0.863676059431339,-0.07314787346157953,346874.672609,346874.672609,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,Neutral,26,80.95313,179.39076923076925,4664.160000000001,23,22,1,2291.6,2372.5600000000004,3.396514252995099,5.921129674754342,0.990803,0.9565217391304348,0.9658765215632058,-0.017357895097934704,346955.625739,346955.625739,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,Neutral,29,520.971268,2614.2506896551727,75813.27,27,26,1,37646.149999999994,38167.12,4.133415291055675,0.9956836852888297,15.198034,0.9629629629629629,0.9863502931318893,-0.006871752135213289,347476.597007,347476.597007,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,Neutral,79,96.945218,1384.9248101265823,109409.06,27,25,2,54656.04,54753.02,2.2026680104479506,1.1544617850724124,10.503193,0.9259259259259259,0.998228773499617,-0.0008863982562321167,347573.542225,347573.542225,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,Fear,83,133.123947,507.97253012048196,42161.72,81,66,15,21014.41,21147.309999999998,2.1407160096173223,0.9981417559595597,9.122804,0.8148148148148148,0.9937155127531587,-0.003152148441761737,347706.666172,347706.666172,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,Fear,52,1239.24045,952.425,49526.1,51,51,0,24143.45,25382.650000000005,1.8528407051390916,0.9980963295755614,4.754582,1.0,0.9511792503934773,-0.02502115046409831,348945.906622,348945.906622,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,Fear,11,90.98474,2925.4536363636366,32179.99,9,9,0,16044.5,16135.49,5.453979707713468,3.3657191031036353,3.0892720000000002,1.0,0.9943608777917498,-0.0028275335076237426,349036.891362,349036.891362,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,Fear,39,3370.85855,3952.829230769231,154160.34,36,36,0,75394.75,78765.59,4.612905810615822,0.9990969141892027,21.978677,1.0,0.9572041547584421,-0.02186580543348552,352407.74991199997,352407.74991199997,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,Fear,43,948.85929,1116.5534883720932,48011.8,42,42,0,23531.48,24480.320000000003,2.0366365876423105,0.9984025845340109,9.123714,1.0,0.9612407027359118,-0.019762641683919037,353356.609202,353356.609202,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,Fear,15,1593.7933500000001,3893.6853333333333,58405.28,6,6,0,28405.74,29999.54,4.619540857954702,4.447283996505352,12.424271,1.0,0.9468725187119537,-0.0272886286993226,354950.402552,354950.402552,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,Fear,44,1442.90516,1396.4452272727274,61443.590000000004,42,42,0,30000.34,31443.249999999996,2.0725592581152372,0.9993546722364282,10.549133,1.0,0.9541106596805357,-0.023483491117624683,356393.307712,356393.307712,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,Fear,40,1828.36966,3124.96325,124998.53,33,33,0,61585.09,63413.439999999995,4.80619765201207,4.519566506869797,22.8387,1.0,0.9711677839902708,-0.014626972013190746,358221.677372,358221.677372,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,Fear,36,1208.695445,1633.111111111111,58792.0,35,35,0,28791.65,30000.35,2.200809389397923,0.9940501810031008,5.697593,1.0,0.9597104700445163,-0.020558919580894962,359430.372817,359430.372817,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,Fear,35,1674.357543,2679.161714285714,93770.65999999999,33,33,0,46048.14,47722.520000000004,3.5930597553425496,0.9780359687679265,17.342231,1.0,0.9649142585093997,-0.017856118321018393,361104.73036,361104.73036,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,Fear,6,471.89234,4048.5616666666665,24291.37,5,5,0,11909.74,12381.63,8.75431879396651,25.4497077220519,5.190304,1.0,0.9618878935972082,-0.01942624067724381,361576.6227,361576.6227,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,Fear,55,1403.177311,1152.206909090909,63371.38,32,26,6,30984.079999999998,32387.299999999996,2.916916671676433,2.0508874371101222,6.656563,0.8125,0.9566737579236306,-0.022142803265448468,362979.800011,362979.800011,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,Fear,52,-111.77234,1156.014423076923,60112.75,50,11,39,30112.250000000004,30000.5,1.8671340959126044,0.9993645860570032,12.976578,0.22,1.0037249379177016,0.0018590066167327528,362868.027671,362979.800011,-111.772340000025
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,Neutral,327,2933.203058,358.02122324159023,117072.94,325,325,0,57069.70999999999,60003.229999999996,1.2693579229543142,0.9990966704915499,21.086311000000002,1.0,0.9511106318776505,-0.025057199383563607,365801.230729,365801.230729,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,Greed,154,6439.07977,2393.760844155844,368639.17,146,146,0,181100.09000000003,187539.08000000002,3.3563670146407167,0.9982292527766665,56.965183,1.0,0.9656658761469876,-0.017466917582306764,372240.310499,372240.310499,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,Greed,29,1250.2581989999999,2504.40724137931,72627.81,21,5,16,35688.78999999999,36939.020000000004,5.177346679336015,7.101619885045187,9.656694,0.23809523809523808,0.9661542184930729,-0.017214204861746393,373490.568698,373490.568698,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,Greed,99,1113.013801,777.5432323232324,76976.78,82,82,0,37931.91,39044.87000000001,2.0186853837508867,1.1365512687739237,15.513931,1.0,0.9714953590574125,-0.014458386022382226,374603.582499,374603.582499,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,Greed,113,3291.144446,1400.3834513274335,158243.33,110,110,0,77476.11999999998,80767.20999999999,2.211988935453038,0.9981880024471039,17.518361,1.0,0.9592521519562207,-0.020797653841081273,377894.726945,377894.726945,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,Greed,83,471.712989,1451.5227710843374,120476.39,81,53,28,60002.369999999995,60474.02,2.0590633373034364,0.999278226542201,12.53856,0.654320987654321,0.9922007830800731,-0.0039148749393968195,378366.439934,378366.439934,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-28,Neutral,33,728.966777,1052.2554545454545,34724.43,27,22,5,16997.74,17726.69,3.8176815937503856,1.8155142548677117,4.663589,0.8148148148148148,0.9588783918486758,-0.020992425217634274,379095.406711,379095.406711,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-25,Greed,4,14.21524,1688.5525,6754.21,3,3,0,3370.0,3384.2099999999996,12.700659759299725,35.20262012938293,1.521474,1.0,0.9958010879939485,-0.002103872991807699,14.21524,14.21524,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-29,Greed,4,0.0,10819.605,43278.42,0,0,0,43278.42,-0.0,15.804077007151564,38.32790176739441,0.15618992000000004,,,0.999999999999977,14.21524,14.21524,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-30,Greed,12,838.9844760000001,4069.070833333333,48828.85,7,7,0,16865.17,31963.68,0.9794286244475566,1.214068970908115,3.25899193,1.0,0.5276354287115876,-0.3092128936069495,853.1997160000001,853.1997160000001,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-31,Greed,1,0.0,8056.83,8056.83,0,0,0,8056.83,-0.0,1.2945409324624026,1.2945409324624026,0.03131298,,,0.9999999999998759,853.1997160000001,853.1997160000001,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,Greed,3,0.0,7555.826666666667,22667.48,0,0,0,22667.48,-0.0,1.1897459227408491,1.219088311109955,0.09393894,,,0.9999999999999558,853.1997160000001,853.1997160000001,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-02,Greed,9,1008.518954,6758.5633333333335,60827.07,5,5,0,25878.75,34948.32,6.8205064178443555,12.980558970785902,3.6017669,1.0,0.7404862379650867,-0.14910417352010957,1861.7186700000002,1861.7186700000002,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-03,Greed,26,937.789615,1975.7373076923077,51369.17,17,17,0,23953.89,27415.28,1.0014478197989116,1.0984609718178975,2.84845973,1.0,0.873742307209702,-0.06738263436999142,2799.508285,2799.508285,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-05,Greed,7,1093.05677,1828.1614285714284,12797.13,7,7,0,0.0,12797.130000000001,0.9108655249303761,0.9986749884109081,1.279708,1.0,0.0,-0.9999999999999218,3892.565055,3892.565055,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-06,Greed,1,1260.832586,12912.0,12912.0,1,1,0,0.0,12912.0,4.116864209877768e-06,4.116864209877768e-06,1.2912,1.0,0.0,-0.9999999999999225,5153.397641,5153.397641,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,Greed,1,0.0,5768.6,5768.6,0,0,0,5768.6,-0.0,50.0,50.0,0.02418696,,,0.9999999999998266,5153.397641,5153.397641,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-08,Greed,11,0.0,2146.8445454545454,23615.29,0,0,0,23615.29,-0.0,1.2075757080593723,1.560808881374273,0.10884278,,,0.9999999999999576,5153.397641,5153.397641,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-09,Greed,1,0.0,9563.74,9563.74,0,0,0,9563.74,-0.0,1.363623731317477,1.363623731317477,0.04837496,,,0.9999999999998954,5153.397641,5153.397641,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,Greed,4,1621.278931,7545.6675,30182.67,4,4,0,0.0,30182.67,0.770672613276178,0.9617097904687525,3.018264,1.0,0.0,-0.9999999999999668,6774.676572,6774.676572,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,Greed,1,1261.448002,11647.74,11647.74,1,1,0,0.0,11647.74,1.3517251687424175e-06,1.3517251687424175e-06,1.164773,1.0,0.0,-0.9999999999999141,8036.124574,8036.124574,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,Greed,1,0.0,99.88,99.88,0,0,0,99.88,-0.0,50.0,50.0,0.00168698,,,0.9999999999899879,8036.124574,8036.124574,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,Neutral,2,-869.145978,8449.470000000001,16898.940000000002,2,0,2,0.0,16898.940000000002,0.05311541042530136,0.09556584911818486,1.689893,0.0,0.0,-0.9999999999999408,7166.978596,8036.124574,-869.1459780000005
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,Neutral,3,0.0,5632.456666666668,16897.370000000003,0,0,0,16897.37,-0.0,17.82346458570106,40.47336559632538,0.12173888,,,0.9999999999999408,7166.978596,8036.124574,-869.1459780000005
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,Fear,6,1130.350383,3004.626666666667,18027.760000000002,6,6,0,0.0,18027.76,0.6544234175828011,0.9430607366592103,1.802775,1.0,0.0,-0.9999999999999445,8297.328979,8297.328979,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,Fear,26,246.8944,2155.8880769230773,56053.090000000004,16,16,0,27903.14,28149.949999999997,3.043418824033885,1.7391114610409861,5.6053,1.0,0.9912323112474446,-0.004403147087876749,8544.223379000001,8544.223379000001,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,Fear,799,2975.927732,3494.2455444305383,2791902.19,381,375,6,1385121.3800000004,1406780.8099999998,2.3096727853478005,1.298023675788076,408.355916,0.984251968503937,0.9846035502858477,-0.007757947279664356,11520.151111,11520.151111,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,Fear,105,-372.76464,6134.571428571428,644130.0,60,28,32,377032.23000000004,267097.76999999996,4.650608697462092,3.6726186758983133,82.69018200000001,0.4666666666666667,1.4115888350546697,0.1706712309626937,11147.386471,11520.151111,-372.7646399999994
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,Fear,279,2550.108815,2348.0045519713262,655093.27,136,136,0,259864.59999999998,395228.67000000004,2.5520189380007783,1.3075834695825468,85.463826,1.0,0.6575044264880884,-0.20663327834218148,13697.495286000001,13697.495286000001,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-12,Fear,120,303.170149,3633.2355833333336,435988.27,69,69,0,214650.15,221338.11999999997,3.3404273653522027,1.9989038438036248,58.013753,1.0,0.9697839215404921,-0.015339793430680962,14000.665435,14000.665435,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-13,Neutral,94,355.09,4544.766489361702,427208.05,11,10,1,237586.03999999998,189622.01,2.0292645993168166,1.7270244425159795,64.879745,0.9090909090909091,1.2529454782174283,0.11227323548795455,14355.755435000001,14355.755435000001,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,Fear,34,425.687612,7388.688823529412,251215.42,16,16,0,125394.87,125820.54999999999,10.527930243090209,50.0,44.009555,1.0,0.9966167688823487,-0.0016944819708917206,14781.443047,14781.443047,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-22,Neutral,5,119.0,36540.202000000005,182701.01,4,4,0,91291.01000000001,91410.0,10.48486419667406,30.397916575751776,9.135048000000001,1.0,0.9986982824636256,-0.0006512826612178555,14900.443047,14900.443047,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,Greed,14,0.0,2142.7757142857145,29998.86,0,0,0,29998.859999999997,-0.0,4.6469418674564675,1.4364026011494726,0.11005894999999999,,,0.9999999999999667,0.0,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,Greed,1,0.0,4999.94,4999.94,0,0,0,4999.94,-0.0,1.1774353163180067,1.1774353163180067,0.01953097,,,0.9999999999997999,0.0,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,Greed,29,453.853206,862.0348275862068,24999.01,5,5,0,0.0,24999.01,2.751303925021136,2.162411674811832,2.499887,1.0,0.0,-0.99999999999996,453.853206,453.853206,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-28,Greed,1,343.092145,4999.89,4999.89,1,1,0,0.0,4999.89,0.8170146251158737,0.8170146251158737,0.499989,1.0,0.0,-0.9999999999997999,796.9453510000001,796.9453510000001,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-29,Greed,4,768.814445,1918.2925,7673.17,4,4,0,2673.2200000000003,4999.95,0.891131579882517,0.9538824099770249,0.767315,1.0,0.534649346493465,-0.3032293041858445,1565.759796,1565.759796,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-30,Greed,6,1211.511836,946.8850000000001,5681.31,6,6,0,5681.3099999999995,-0.0,0.8698847122012004,0.9732288955856144,0.568128,1.0,,0.9999999999998239,2777.271632,2777.271632,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-31,Greed,3,306.563532,342.82,1028.46,3,3,0,1028.46,-0.0,0.9049249372950706,0.9612125084980718,0.10284599999999999,1.0,,0.9999999999990277,3083.835164,3083.835164,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,Greed,3,739.18423,1004.1633333333334,3012.4900000000002,3,3,0,3012.4900000000002,-0.0,0.17783065550120178,0.4263170172998132,1.054367,1.0,,0.999999999999668,3823.019394,3823.019394,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-22,Greed,6,-179.521683,1873.8216666666667,11242.93,6,0,6,0.0,11242.93,0.8199262669436925,0.9128965476164181,1.9912670000000001,0.0,0.0,-0.9999999999999111,3643.497711,3823.019394,-179.52168299999994
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-25,Greed,29,-18956.391598000002,4484.771379310345,130058.37,29,5,24,127174.37999999999,2883.9900000000002,0.7079895333524882,0.9974123293043559,42.396872,0.1724137931034483,44.09667855991178,0.9556508358516183,-15312.893887000002,3823.019394,-19135.913281
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,Greed,26,0.0,961.5796153846154,25001.07,0,0,0,0.0,25001.07,5.06799285055307,3.3153391580647424,3.840246,,0.0,-0.99999999999996,-15312.893887000002,3823.019394,-19135.913281
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,Greed,22,0.0,681.8109090909091,14999.84,0,0,0,0.0,14999.839999999998,1.046654390363428,1.0909315473721573,1.439962,,0.0,-0.9999999999999333,-15312.893887000002,3823.019394,-19135.913281
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,Greed,17,0.0,588.2223529411765,9999.78,0,0,0,0.0,9999.78,1.0211000804511094,1.0493836525319697,0.959961,,0.0,-0.9999999999999,-15312.893887000002,3823.019394,-19135.913281
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,Greed,7,0.0,999.9485714285714,6999.64,0,0,0,0.0,6999.640000000001,1.0405820852706744,1.0723689276703685,0.67196,,0.0,-0.9999999999998571,-15312.893887000002,3823.019394,-19135.913281
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,Greed,37,0.0,486.4764864864865,17999.63,0,0,0,0.0,17999.630000000005,1.0137218929175957,1.030141696253118,1.7279309999999999,,0.0,-0.9999999999999444,-15312.893887000002,3823.019394,-19135.913281
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,Greed,48,0.0,625.6752083333333,30032.41,0,0,0,0.0,30032.410000000003,1.0181929989903362,1.0341614811140765,2.883069,,0.0,-0.9999999999999667,-15312.893887000002,3823.019394,-19135.913281
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,Greed,18,0.0,773.4088888888889,13921.36,0,0,0,0.0,13921.36,1.0220476517469406,1.0601956064767244,1.336437,,0.0,-0.9999999999999282,-15312.893887000002,3823.019394,-19135.913281
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,Greed,30,0.0,1333.3373333333334,40000.12,0,0,0,0.0,40000.119999999995,1.0248477899137696,1.0661620461671784,5.040154,,0.0,-0.9999999999999751,-15312.893887000002,3823.019394,-19135.913281
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,Fear,119,13770.715332,355.00016806722687,42245.02,96,96,0,24245.64,17999.38,0.9965132350974936,1.0077961481262108,4.055456,1.0,1.3470263975759165,0.14785790135736354,-1542.1785550000022,3823.019394,-5365.197949000002
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,Greed,45,0.0,676.7046666666666,30451.71,0,0,0,0.0,30451.71,1.012993515940049,1.024841599012951,2.923326,,0.0,-0.9999999999999671,-1542.1785550000022,3823.019394,-5365.197949000002
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-05,Neutral,25,0.0,599.9928,14999.82,0,0,0,0.0,14999.82,1.0052789880638935,1.0114647055814336,1.439955,,0.0,-0.9999999999999333,-1542.1785550000022,3823.019394,-5365.197949000002
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-06,Neutral,17,0.0,470.57411764705876,7999.759999999999,0,0,0,0.0,7999.759999999999,1.0039123383624817,1.004810977670825,0.767964,,0.0,-0.999999999999875,-1542.1785550000022,3823.019394,-5365.197949000002
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-07,Fear,9,0.0,666.651111111111,5999.86,0,0,0,0.0,5999.86,1.0055483940526049,1.0178687539878482,0.575978,,0.0,-0.9999999999998332,-1542.1785550000022,3823.019394,-5365.197949000002
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-08,Fear,5,0.0,999.984,4999.92,0,0,0,0.0,4999.92,1.0080273515234566,1.0156967268201915,0.479987,,0.0,-0.9999999999997999,-1542.1785550000022,3823.019394,-5365.197949000002
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-09,Neutral,87,0.0,137.93471264367815,12000.32,0,0,0,0.0,12000.320000000002,1.0019474167558298,1.003736577632799,1.424024,,0.0,-0.9999999999999166,-1542.1785550000022,3823.019394,-5365.197949000002
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-10,Fear,85,24.634532000000036,698.8723529411765,59404.15,65,29,36,44404.36,14999.79,0.9856399944717594,1.0038750971066144,5.702735,0.4461538461538462,2.960332111316225,0.49499184821261655,-1517.5440230000022,3823.019394,-5340.563417000002
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-11,Neutral,13,0.0,769.2253846153847,9999.93,0,0,0,0.0,9999.93,1.0050728856132933,1.012627564261158,0.959979,,0.0,-0.9999999999999,-1517.5440230000022,3823.019394,-5340.563417000002
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-12,Neutral,23,0.0,1086.9421739130435,24999.670000000002,0,0,0,0.0,24999.670000000002,1.0068230860376033,1.0203469505957607,2.399949,,0.0,-0.99999999999996,-1517.5440230000022,3823.019394,-5340.563417000002
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-13,Neutral,46,-3556.3882559999997,947.7369565217392,43595.9,16,0,16,18596.260000000002,24999.64,0.9480711338471374,1.0072950881799914,8.648265,0.0,0.7438611116000071,-0.14688032590220299,-5073.932279000002,3823.019394,-8896.951673000003
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-14,Neutral,311,8781.96,2726.2494855305467,847863.59,105,82,23,462440.38,385423.20999999996,1.3269720552912692,1.0823249486460134,103.773876,0.780952380952381,1.199824940485551,0.09083674651013136,3708.0277209999967,3823.019394,-114.99167300000317
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-15,Neutral,179,35346.87108,2418.771340782123,432960.07,161,154,7,271365.89,161594.18,0.9536187960804602,0.9999443016900899,108.947388,0.9565217391304348,1.6793048487266065,0.2535377223123596,39054.898800999996,39054.898800999996,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-16,Neutral,3,0.0,3333.296666666667,9999.890000000001,0,0,0,0.0,9999.890000000001,1.0113464600399922,1.026586041859984,0.959985,,0.0,-0.9999999999999,39054.898800999996,39054.898800999996,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-17,Neutral,6,0.0,2503.1749999999997,15019.05,0,0,0,0.0,15019.05,1.00854487907899,1.0170458263904179,2.646425,,0.0,-0.9999999999999334,39054.898800999996,39054.898800999996,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-18,Neutral,13,0.0,1923.0538461538463,24999.7,0,0,0,0.0,24999.699999999997,1.0063361698076077,1.0157890463539039,2.3999610000000002,,0.0,-0.99999999999996,39054.898800999996,39054.898800999996,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19,Fear,17,0.0,882.3423529411765,14999.82,0,0,0,0.0,14999.82,1.0026756993541723,1.006494937466047,1.439975,,0.0,-0.9999999999999333,39054.898800999996,39054.898800999996,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-20,Neutral,31,0.0,1129.0251612903226,34999.78,0,0,0,0.0,34999.78,1.0032082649451903,1.006350703109874,3.359948,,0.0,-0.9999999999999715,39054.898800999996,39054.898800999996,0.0
